map_index,k_index,target_states,auxiliary_states,ng,initial_source,initial_seed,initial_gram_norm,initial_imaginary_norm,initial_sha256,initial_unchanged,converged,iterations,elapsed_seconds,solver_n_matvec,operator_counts,counts_after_explicit_residual,orthogonality_frobenius,max_explicit_residual_ha
1,1,24,6,2777,Independent ComplexF64 Gaussian whole-column QR,64001,1.5142530770466207e-14,3.868905688309096,950803859761b1873b74ca5cd0cf65218b9542e70b4d0da364a5e41648716826,True,True,35,3.713178873062134,1080,"{""full_mul_calls"":36,""full_columns"":1080,""fr_mul_calls"":36,""fr_columns"":1080,""common"":{""operator_mul_calls"":36,""operator_columns"":1080,""scalar_mul_calls"":72,""scalar_columns"":2160}}","{""full_mul_calls"":37,""full_columns"":1104,""fr_mul_calls"":37,""fr_columns"":1104,""common"":{""operator_mul_calls"":37,""operator_columns"":1104,""scalar_mul_calls"":74,""scalar_columns"":2208}}",4.624325122858059e-14,6.314611273593264e-11
1,2,24,6,2770,Independent ComplexF64 Gaussian whole-column QR,64002,1.62044451452646e-14,3.8677258953991305,444c1897ca7634d84473df5779e9f53bfe469ab69cefc3a853d2d29ec757597c,True,True,35,2.2802650928497314,1080,"{""full_mul_calls"":36,""full_columns"":1080,""fr_mul_calls"":36,""fr_columns"":1080,""common"":{""operator_mul_calls"":36,""operator_columns"":1080,""scalar_mul_calls"":72,""scalar_columns"":2160}}","{""full_mul_calls"":37,""full_columns"":1104,""fr_mul_calls"":37,""fr_columns"":1104,""common"":{""operator_mul_calls"":37,""operator_columns"":1104,""scalar_mul_calls"":74,""scalar_columns"":2208}}",3.877103658100427e-14,6.847761705340741e-11
1,3,24,6,2770,Independent ComplexF64 Gaussian whole-column QR,64003,1.8004502743056898e-14,3.8731210505856266,e15cacfedae74a58c68103bae41989ba7b0eb3d9be9904010a5912a021cba721,True,True,35,2.2966039180755615,1080,"{""full_mul_calls"":36,""full_columns"":1080,""fr_mul_calls"":36,""fr_columns"":1080,""common"":{""operator_mul_calls"":36,""operator_columns"":1080,""scalar_mul_calls"":72,""scalar_columns"":2160}}","{""full_mul_calls"":37,""full_columns"":1104,""fr_mul_calls"":37,""fr_columns"":1104,""common"":{""operator_mul_calls"":37,""operator_columns"":1104,""scalar_mul_calls"":74,""scalar_columns"":2208}}",4.3694024157668685e-14,7.757191169604759e-11
2,1,24,6,2777,Previous map from this run only,64001,5.103110146037118e-14,3.8734796912807417,964389fb18a40da2e54bd9974a9e80e4f3c494ee21204ce930c80c8fd0e62b0a,True,True,22,1.5910561084747314,690,"{""full_mul_calls"":23,""full_columns"":690,""fr_mul_calls"":23,""fr_columns"":690,""common"":{""operator_mul_calls"":23,""operator_columns"":690,""scalar_mul_calls"":46,""scalar_columns"":1380}}","{""full_mul_calls"":24,""full_columns"":714,""fr_mul_calls"":24,""fr_columns"":714,""common"":{""operator_mul_calls"":24,""operator_columns"":714,""scalar_mul_calls"":48,""scalar_columns"":1428}}",4.0438657781572075e-14,5.605327838165509e-11
2,2,24,6,2770,Previous map from this run only,64002,4.226505736946414e-14,3.8683678717611483,25eb9b5d82abfaffacb56a338878f577597ce069d95580a35edd0d7177c1a16c,True,True,23,1.4345800876617432,719,"{""full_mul_calls"":24,""full_columns"":719,""fr_mul_calls"":24,""fr_columns"":719,""common"":{""operator_mul_calls"":24,""operator_columns"":719,""scalar_mul_calls"":48,""scalar_columns"":1438}}","{""full_mul_calls"":25,""full_columns"":743,""fr_mul_calls"":25,""fr_columns"":743,""common"":{""operator_mul_calls"":25,""operator_columns"":743,""scalar_mul_calls"":50,""scalar_columns"":1486}}",3.497571870495968e-14,9.133662353854748e-11
2,3,24,6,2770,Previous map from this run only,64003,4.8446305215225155e-14,3.8772979600477546,c84178c153ba3137b2a5c478dc22e6f5428f367539e7425c8b85f52bd106773b,True,True,23,1.5851759910583496,719,"{""full_mul_calls"":24,""full_columns"":719,""fr_mul_calls"":24,""fr_columns"":719,""common"":{""operator_mul_calls"":24,""operator_columns"":719,""scalar_mul_calls"":48,""scalar_columns"":1438}}","{""full_mul_calls"":25,""full_columns"":743,""fr_mul_calls"":25,""fr_columns"":743,""common"":{""operator_mul_calls"":25,""operator_columns"":743,""scalar_mul_calls"":50,""scalar_columns"":1486}}",3.445592785795639e-14,9.622952138041567e-11
3,1,24,6,2777,Previous map from this run only,64001,4.434763961652932e-14,3.878046288291639,743bd549d4cf62008a8c0c97ec181b634818c10396ec95bdb5e0bb7c8683baba,True,True,19,1.2060809135437012,600,"{""full_mul_calls"":20,""full_columns"":600,""fr_mul_calls"":20,""fr_columns"":600,""common"":{""operator_mul_calls"":20,""operator_columns"":600,""scalar_mul_calls"":40,""scalar_columns"":1200}}","{""full_mul_calls"":21,""full_columns"":624,""fr_mul_calls"":21,""fr_columns"":624,""common"":{""operator_mul_calls"":21,""operator_columns"":624,""scalar_mul_calls"":42,""scalar_columns"":1248}}",2.6658184494311362e-14,9.62686281842304e-11
3,2,24,6,2770,Previous map from this run only,64002,3.9705519679314967e-14,3.8730858762892044,69872d3f3b10a77bc48c87520c18d142138c45522d294eafee0a1e81a324e951,True,True,20,1.4794330596923828,630,"{""full_mul_calls"":21,""full_columns"":630,""fr_mul_calls"":21,""fr_columns"":630,""common"":{""operator_mul_calls"":21,""operator_columns"":630,""scalar_mul_calls"":42,""scalar_columns"":1260}}","{""full_mul_calls"":22,""full_columns"":654,""fr_mul_calls"":22,""fr_columns"":654,""common"":{""operator_mul_calls"":22,""operator_columns"":654,""scalar_mul_calls"":44,""scalar_columns"":1308}}",2.9958052593136086e-14,8.280387277367624e-11
3,3,24,6,2770,Previous map from this run only,64003,4.312690720368301e-14,3.8726734277737513,a06679f4c328da00017d13f71441394406a0d539ccaa0a40f9d9c3b6ba9d4e1d,True,True,20,1.2879059314727783,630,"{""full_mul_calls"":21,""full_columns"":630,""fr_mul_calls"":21,""fr_columns"":630,""common"":{""operator_mul_calls"":21,""operator_columns"":630,""scalar_mul_calls"":42,""scalar_columns"":1260}}","{""full_mul_calls"":22,""full_columns"":654,""fr_mul_calls"":22,""fr_columns"":654,""common"":{""operator_mul_calls"":22,""operator_columns"":654,""scalar_mul_calls"":44,""scalar_columns"":1308}}",3.47275829935836e-14,7.678411583855667e-11
4,1,24,6,2777,Previous map from this run only,64001,3.3147887124900086e-14,3.859556901644344,fcc78514464e6ebafecd5ae7387618fccc2397959118576f3ec8d733c79512c7,True,True,18,1.1614148616790771,570,"{""full_mul_calls"":19,""full_columns"":570,""fr_mul_calls"":19,""fr_columns"":570,""common"":{""operator_mul_calls"":19,""operator_columns"":570,""scalar_mul_calls"":38,""scalar_columns"":1140}}","{""full_mul_calls"":20,""full_columns"":594,""fr_mul_calls"":20,""fr_columns"":594,""common"":{""operator_mul_calls"":20,""operator_columns"":594,""scalar_mul_calls"":40,""scalar_columns"":1188}}",3.4634642508545055e-14,9.125042422165436e-11
4,2,24,6,2770,Previous map from this run only,64002,3.4596528795887566e-14,3.8763084844165236,e9b3a272499d0532f20fed41c6757f82897d1b9aa7c2a1a36a7f4e6f0cf33593,True,True,19,1.4312331676483154,600,"{""full_mul_calls"":20,""full_columns"":600,""fr_mul_calls"":20,""fr_columns"":600,""common"":{""operator_mul_calls"":20,""operator_columns"":600,""scalar_mul_calls"":40,""scalar_columns"":1200}}","{""full_mul_calls"":21,""full_columns"":624,""fr_mul_calls"":21,""fr_columns"":624,""common"":{""operator_mul_calls"":21,""operator_columns"":624,""scalar_mul_calls"":42,""scalar_columns"":1248}}",3.47647707422678e-14,5.650771714896845e-11
4,3,24,6,2770,Previous map from this run only,64003,3.852459628658269e-14,3.865078631674624,6bad6ee0b4d9b79d334027845ac0ecdf24f9102678ca6608e4bd00ba01028f91,True,True,19,1.2092950344085693,600,"{""full_mul_calls"":20,""full_columns"":600,""fr_mul_calls"":20,""fr_columns"":600,""common"":{""operator_mul_calls"":20,""operator_columns"":600,""scalar_mul_calls"":40,""scalar_columns"":1200}}","{""full_mul_calls"":21,""full_columns"":624,""fr_mul_calls"":21,""fr_columns"":624,""common"":{""operator_mul_calls"":21,""operator_columns"":624,""scalar_mul_calls"":42,""scalar_columns"":1248}}",3.093929718561384e-14,6.00238127091445e-11
5,1,24,6,2777,Previous map from this run only,64001,4.0339221524204625e-14,3.8480940721972794,d13b843b634cff269be4c24bbb949ed3fbaa0aed0d3f86f2bdd658ef3c65e9fc,True,True,18,1.300978183746338,570,"{""full_mul_calls"":19,""full_columns"":570,""fr_mul_calls"":19,""fr_columns"":570,""common"":{""operator_mul_calls"":19,""operator_columns"":570,""scalar_mul_calls"":38,""scalar_columns"":1140}}","{""full_mul_calls"":20,""full_columns"":594,""fr_mul_calls"":20,""fr_columns"":594,""common"":{""operator_mul_calls"":20,""operator_columns"":594,""scalar_mul_calls"":40,""scalar_columns"":1188}}",3.115887928198738e-14,5.554409147281194e-11
5,2,24,6,2770,Previous map from this run only,64002,3.813719779650401e-14,3.8560411385990276,d6f6d7028f3e7b1c9e5ce2b963b51aa4b766f6ccbab14b76b9fe1f927f5c2db3,True,True,18,1.1417529582977295,570,"{""full_mul_calls"":19,""full_columns"":570,""fr_mul_calls"":19,""fr_columns"":570,""common"":{""operator_mul_calls"":19,""operator_columns"":570,""scalar_mul_calls"":38,""scalar_columns"":1140}}","{""full_mul_calls"":20,""full_columns"":594,""fr_mul_calls"":20,""fr_columns"":594,""common"":{""operator_mul_calls"":20,""operator_columns"":594,""scalar_mul_calls"":40,""scalar_columns"":1188}}",3.456759184483952e-14,9.657451502715856e-11
5,3,24,6,2770,Previous map from this run only,64003,3.321493211743426e-14,3.8821270325168658,21617e792a374ff1efc807f95054faa0cdfc71e8b8798b05f5b1191d5891765a,True,True,19,1.3778018951416016,600,"{""full_mul_calls"":20,""full_columns"":600,""fr_mul_calls"":20,""fr_columns"":600,""common"":{""operator_mul_calls"":20,""operator_columns"":600,""scalar_mul_calls"":40,""scalar_columns"":1200}}","{""full_mul_calls"":21,""full_columns"":624,""fr_mul_calls"":21,""fr_columns"":624,""common"":{""operator_mul_calls"":21,""operator_columns"":624,""scalar_mul_calls"":42,""scalar_columns"":1248}}",3.203026120900541e-14,4.298598452146143e-11
6,1,24,6,2777,Previous map from this run only,64001,3.481508960154131e-14,3.901220791186436,f2b2422604551615c493d47ea2766a273da00f8519a1df32903c23011f8ddb95,True,True,17,1.1015980243682861,540,"{""full_mul_calls"":18,""full_columns"":540,""fr_mul_calls"":18,""fr_columns"":540,""common"":{""operator_mul_calls"":18,""operator_columns"":540,""scalar_mul_calls"":36,""scalar_columns"":1080}}","{""full_mul_calls"":19,""full_columns"":564,""fr_mul_calls"":19,""fr_columns"":564,""common"":{""operator_mul_calls"":19,""operator_columns"":564,""scalar_mul_calls"":38,""scalar_columns"":1128}}",2.886917954121513e-14,8.305795957598658e-11
6,2,24,6,2770,Previous map from this run only,64002,3.9870750398954484e-14,3.86291878984804,38df49edc3eb32c9fccc3deb1ee97a26d81abbf9a8e8d8099348042fc22b1a88,True,True,18,1.2593469619750977,570,"{""full_mul_calls"":19,""full_columns"":570,""fr_mul_calls"":19,""fr_columns"":570,""common"":{""operator_mul_calls"":19,""operator_columns"":570,""scalar_mul_calls"":38,""scalar_columns"":1140}}","{""full_mul_calls"":20,""full_columns"":594,""fr_mul_calls"":20,""fr_columns"":594,""common"":{""operator_mul_calls"":20,""operator_columns"":594,""scalar_mul_calls"":40,""scalar_columns"":1188}}",3.305427868882782e-14,5.8066043764648895e-11
6,3,24,6,2770,Previous map from this run only,64003,3.722320550906001e-14,3.902872313541888,f8e47215efb678f57b49bf28c874ffadcdbadce6e8b8d825594ea92b386a37fe,True,True,18,1.2603139877319336,570,"{""full_mul_calls"":19,""full_columns"":570,""fr_mul_calls"":19,""fr_columns"":570,""common"":{""operator_mul_calls"":19,""operator_columns"":570,""scalar_mul_calls"":38,""scalar_columns"":1140}}","{""full_mul_calls"":20,""full_columns"":594,""fr_mul_calls"":20,""fr_columns"":594,""common"":{""operator_mul_calls"":20,""operator_columns"":594,""scalar_mul_calls"":40,""scalar_columns"":1188}}",3.6965275035332743e-14,5.881086443844608e-11
7,1,24,6,2777,Previous map from this run only,64001,3.1053080414287286e-14,3.9007416497352967,e8218ee71465de34bffb7fddcad9b8cca65a986b26420b03b5bbc14d514d984a,True,True,17,1.1877269744873047,538,"{""full_mul_calls"":18,""full_columns"":538,""fr_mul_calls"":18,""fr_columns"":538,""common"":{""operator_mul_calls"":18,""operator_columns"":538,""scalar_mul_calls"":36,""scalar_columns"":1076}}","{""full_mul_calls"":19,""full_columns"":562,""fr_mul_calls"":19,""fr_columns"":562,""common"":{""operator_mul_calls"":19,""operator_columns"":562,""scalar_mul_calls"":38,""scalar_columns"":1124}}",3.1616620212793965e-14,9.876809377967283e-11
7,2,24,6,2770,Previous map from this run only,64002,3.681860455825075e-14,3.8551590248177026,bc88d602e8664755c75b00b706f4328901de7fac712a6994b6e959f820416b0f,True,True,17,1.0289299488067627,540,"{""full_mul_calls"":18,""full_columns"":540,""fr_mul_calls"":18,""fr_columns"":540,""common"":{""operator_mul_calls"":18,""operator_columns"":540,""scalar_mul_calls"":36,""scalar_columns"":1080}}","{""full_mul_calls"":19,""full_columns"":564,""fr_mul_calls"":19,""fr_columns"":564,""common"":{""operator_mul_calls"":19,""operator_columns"":564,""scalar_mul_calls"":38,""scalar_columns"":1128}}",2.777238198252504e-14,8.49270430562231e-11
7,3,24,6,2770,Previous map from this run only,64003,4.1442369384668565e-14,3.8582765498752734,73833d14e4e7e9621438349bf656456a78b8c2106778c16480c7cbbd7efcff93,True,True,17,1.1939620971679688,540,"{""full_mul_calls"":18,""full_columns"":540,""fr_mul_calls"":18,""fr_columns"":540,""common"":{""operator_mul_calls"":18,""operator_columns"":540,""scalar_mul_calls"":36,""scalar_columns"":1080}}","{""full_mul_calls"":19,""full_columns"":564,""fr_mul_calls"":19,""fr_columns"":564,""common"":{""operator_mul_calls"":19,""operator_columns"":564,""scalar_mul_calls"":38,""scalar_columns"":1128}}",2.3267070496389398e-14,8.525458308402866e-11
8,1,24,6,2777,Previous map from this run only,64001,3.425101677158478e-14,3.8432655105157845,b07608516a086c4ade2eeff2e4e76256239ed069fe0b726706cc0da1d7bec1d9,True,True,16,0.9727978706359863,510,"{""full_mul_calls"":17,""full_columns"":510,""fr_mul_calls"":17,""fr_columns"":510,""common"":{""operator_mul_calls"":17,""operator_columns"":510,""scalar_mul_calls"":34,""scalar_columns"":1020}}","{""full_mul_calls"":18,""full_columns"":534,""fr_mul_calls"":18,""fr_columns"":534,""common"":{""operator_mul_calls"":18,""operator_columns"":534,""scalar_mul_calls"":36,""scalar_columns"":1068}}",2.999107029390869e-14,7.87031227815635e-11
8,2,24,6,2770,Previous map from this run only,64002,3.156882973829636e-14,3.8486231439876932,5edff6f85f2e8847b5ecbd00fa593ee377185f797b58474bf70e4dff851b2799,True,True,17,1.2006490230560303,540,"{""full_mul_calls"":18,""full_columns"":540,""fr_mul_calls"":18,""fr_columns"":540,""common"":{""operator_mul_calls"":18,""operator_columns"":540,""scalar_mul_calls"":36,""scalar_columns"":1080}}","{""full_mul_calls"":19,""full_columns"":564,""fr_mul_calls"":19,""fr_columns"":564,""common"":{""operator_mul_calls"":19,""operator_columns"":564,""scalar_mul_calls"":38,""scalar_columns"":1128}}",3.185006453028454e-14,4.565250225336725e-11
8,3,24,6,2770,Previous map from this run only,64003,2.813289785875917e-14,3.8454110172757257,f4973af4de3dc3ed6c891da9a6cec67359b300ae022b7bbc351e55d74eec6b52,True,True,17,1.0323710441589355,540,"{""full_mul_calls"":18,""full_columns"":540,""fr_mul_calls"":18,""fr_columns"":540,""common"":{""operator_mul_calls"":18,""operator_columns"":540,""scalar_mul_calls"":36,""scalar_columns"":1080}}","{""full_mul_calls"":19,""full_columns"":564,""fr_mul_calls"":19,""fr_columns"":564,""common"":{""operator_mul_calls"":19,""operator_columns"":564,""scalar_mul_calls"":38,""scalar_columns"":1128}}",2.9537872383152037e-14,4.566651439194747e-11
9,1,24,6,2777,Previous map from this run only,64001,3.3723876499212597e-14,3.9273401739032554,b2c864a66deec768e88c41017c2427587d93a1080b04eb37629f953d9d6e9aff,True,True,16,0.9765360355377197,510,"{""full_mul_calls"":17,""full_columns"":510,""fr_mul_calls"":17,""fr_columns"":510,""common"":{""operator_mul_calls"":17,""operator_columns"":510,""scalar_mul_calls"":34,""scalar_columns"":1020}}","{""full_mul_calls"":18,""full_columns"":534,""fr_mul_calls"":18,""fr_columns"":534,""common"":{""operator_mul_calls"":18,""operator_columns"":534,""scalar_mul_calls"":36,""scalar_columns"":1068}}",2.886365526614148e-14,7.816003402781538e-11
9,2,24,6,2770,Previous map from this run only,64002,3.534659942306282e-14,3.902933167573681,155421a9972266f6a085a3afd2d9d4e667351bc213f3c46e07dd868bddec8705,True,True,16,1.15614914894104,510,"{""full_mul_calls"":17,""full_columns"":510,""fr_mul_calls"":17,""fr_columns"":510,""common"":{""operator_mul_calls"":17,""operator_columns"":510,""scalar_mul_calls"":34,""scalar_columns"":1020}}","{""full_mul_calls"":18,""full_columns"":534,""fr_mul_calls"":18,""fr_columns"":534,""common"":{""operator_mul_calls"":18,""operator_columns"":534,""scalar_mul_calls"":36,""scalar_columns"":1068}}",2.981680023281458e-14,9.82538323166248e-11
9,3,24,6,2770,Previous map from this run only,64003,3.497530737617092e-14,3.900158464319913,9b2d24b8871bd115744b10d4d11505194c36b0908e537d31f0357fcc4f91bb0a,True,True,16,0.9765820503234863,510,"{""full_mul_calls"":17,""full_columns"":510,""fr_mul_calls"":17,""fr_columns"":510,""common"":{""operator_mul_calls"":17,""operator_columns"":510,""scalar_mul_calls"":34,""scalar_columns"":1020}}","{""full_mul_calls"":18,""full_columns"":534,""fr_mul_calls"":18,""fr_columns"":534,""common"":{""operator_mul_calls"":18,""operator_columns"":534,""scalar_mul_calls"":36,""scalar_columns"":1068}}",2.6893619157874605e-14,9.812210453301367e-11
10,1,24,6,2777,Previous map from this run only,64001,3.296668554468773e-14,3.9001726384798254,aa5d887e930d9abed22f41758323c8b3c00687b2e2b053c0c70f3fc8142d4049,True,True,18,0.9767670631408691,520,"{""full_mul_calls"":19,""full_columns"":520,""fr_mul_calls"":19,""fr_columns"":520,""common"":{""operator_mul_calls"":19,""operator_columns"":520,""scalar_mul_calls"":38,""scalar_columns"":1040}}","{""full_mul_calls"":20,""full_columns"":544,""fr_mul_calls"":20,""fr_columns"":544,""common"":{""operator_mul_calls"":20,""operator_columns"":544,""scalar_mul_calls"":40,""scalar_columns"":1088}}",3.271558118322649e-14,9.857634002006694e-11
10,2,24,6,2770,Previous map from this run only,64002,3.310210728074763e-14,3.8788016314674465,9305308b2365bc19baae5fa3cf073744a5e685ff8d9c247a48fdbae5bd88d7cc,True,True,19,1.2083477973937988,548,"{""full_mul_calls"":20,""full_columns"":548,""fr_mul_calls"":20,""fr_columns"":548,""common"":{""operator_mul_calls"":20,""operator_columns"":548,""scalar_mul_calls"":40,""scalar_columns"":1096}}","{""full_mul_calls"":21,""full_columns"":572,""fr_mul_calls"":21,""fr_columns"":572,""common"":{""operator_mul_calls"":21,""operator_columns"":572,""scalar_mul_calls"":42,""scalar_columns"":1144}}",2.7317942936368272e-14,8.996230399183643e-11
10,3,24,6,2770,Previous map from this run only,64003,3.049648970770269e-14,3.8694920822763037,6a0ceb0f9ed14ce21705a770b0e90e069283d2ae7a50e5972f6e29d8bea958c4,True,True,19,1.034938097000122,548,"{""full_mul_calls"":20,""full_columns"":548,""fr_mul_calls"":20,""fr_columns"":548,""common"":{""operator_mul_calls"":20,""operator_columns"":548,""scalar_mul_calls"":40,""scalar_columns"":1096}}","{""full_mul_calls"":21,""full_columns"":572,""fr_mul_calls"":21,""fr_columns"":572,""common"":{""operator_mul_calls"":21,""operator_columns"":572,""scalar_mul_calls"":42,""scalar_columns"":1144}}",3.477476162712412e-14,9.438807545052585e-11
11,1,24,6,2777,Previous map from this run only,64001,3.5660344644532855e-14,3.8302939920482117,838f8448654925816f0943e40eab3829d344538106e6bff93179dce05f30b08b,True,True,20,1.0319578647613525,548,"{""full_mul_calls"":21,""full_columns"":548,""fr_mul_calls"":21,""fr_columns"":548,""common"":{""operator_mul_calls"":21,""operator_columns"":548,""scalar_mul_calls"":42,""scalar_columns"":1096}}","{""full_mul_calls"":22,""full_columns"":572,""fr_mul_calls"":22,""fr_columns"":572,""common"":{""operator_mul_calls"":22,""operator_columns"":572,""scalar_mul_calls"":44,""scalar_columns"":1144}}",3.31275550477982e-14,5.211479758208503e-11
11,2,24,6,2770,Previous map from this run only,64002,3.270123779966942e-14,3.9402128917030463,a2794f7cb2110573defaeca2d86eb0efc73c240af15e3ade8fa340f403761fae,True,True,21,1.20977783203125,560,"{""full_mul_calls"":22,""full_columns"":560,""fr_mul_calls"":22,""fr_columns"":560,""common"":{""operator_mul_calls"":22,""operator_columns"":560,""scalar_mul_calls"":44,""scalar_columns"":1120}}","{""full_mul_calls"":23,""full_columns"":584,""fr_mul_calls"":23,""fr_columns"":584,""common"":{""operator_mul_calls"":23,""operator_columns"":584,""scalar_mul_calls"":46,""scalar_columns"":1168}}",2.853039362865625e-14,9.043598576898308e-11
11,3,24,6,2770,Previous map from this run only,64003,3.9219558076118646e-14,3.822754881011016,f09dba7a6821a9bc58139041170eb119e1cd557ce988cc84aca8326bc0744af1,True,True,21,1.0441620349884033,560,"{""full_mul_calls"":22,""full_columns"":560,""fr_mul_calls"":22,""fr_columns"":560,""common"":{""operator_mul_calls"":22,""operator_columns"":560,""scalar_mul_calls"":44,""scalar_columns"":1120}}","{""full_mul_calls"":23,""full_columns"":584,""fr_mul_calls"":23,""fr_columns"":584,""common"":{""operator_mul_calls"":23,""operator_columns"":584,""scalar_mul_calls"":46,""scalar_columns"":1168}}",3.34976004862386e-14,9.054045898915821e-11
12,1,24,6,2777,Previous map from this run only,64001,3.6892420344989316e-14,3.8343011372985476,e21bc720019cf4db83ae230fd63252278652b8010ff4a1b652039d46a207462a,True,True,21,1.1965010166168213,553,"{""full_mul_calls"":22,""full_columns"":553,""fr_mul_calls"":22,""fr_columns"":553,""common"":{""operator_mul_calls"":22,""operator_columns"":553,""scalar_mul_calls"":44,""scalar_columns"":1106}}","{""full_mul_calls"":23,""full_columns"":577,""fr_mul_calls"":23,""fr_columns"":577,""common"":{""operator_mul_calls"":23,""operator_columns"":577,""scalar_mul_calls"":46,""scalar_columns"":1154}}",2.9349188582012227e-14,8.959098558988976e-11
12,2,24,6,2770,Previous map from this run only,64002,3.176920954892564e-14,3.9511658086494634,46c877c1b55e36d63c38136516b7198b3a39b685ad46bd67863d5d9b8856c124,True,True,23,1.0867729187011719,590,"{""full_mul_calls"":24,""full_columns"":590,""fr_mul_calls"":24,""fr_columns"":590,""common"":{""operator_mul_calls"":24,""operator_columns"":590,""scalar_mul_calls"":48,""scalar_columns"":1180}}","{""full_mul_calls"":25,""full_columns"":614,""fr_mul_calls"":25,""fr_columns"":614,""common"":{""operator_mul_calls"":25,""operator_columns"":614,""scalar_mul_calls"":50,""scalar_columns"":1228}}",3.2605883334339474e-14,9.788525720712133e-11
12,3,24,6,2770,Previous map from this run only,64003,3.699991518399123e-14,3.784590796831372,ae08e11a968619394f627869e514595e6f954d9ff3d77612b79e343e3273cefd,True,True,23,1.2550609111785889,589,"{""full_mul_calls"":24,""full_columns"":589,""fr_mul_calls"":24,""fr_columns"":589,""common"":{""operator_mul_calls"":24,""operator_columns"":589,""scalar_mul_calls"":48,""scalar_columns"":1178}}","{""full_mul_calls"":25,""full_columns"":613,""fr_mul_calls"":25,""fr_columns"":613,""common"":{""operator_mul_calls"":25,""operator_columns"":613,""scalar_mul_calls"":50,""scalar_columns"":1226}}",3.0050337369796256e-14,9.88410266043095e-11
13,1,24,6,2777,Previous map from this run only,64001,3.338693537214843e-14,3.9024369420051808,5d5a9d5581ed919d6d2b0a1899571a4f6e87c3f2cfcaea99122b0f2405e59d4e,True,True,23,1.0702521800994873,582,"{""full_mul_calls"":24,""full_columns"":582,""fr_mul_calls"":24,""fr_columns"":582,""common"":{""operator_mul_calls"":24,""operator_columns"":582,""scalar_mul_calls"":48,""scalar_columns"":1164}}","{""full_mul_calls"":25,""full_columns"":606,""fr_mul_calls"":25,""fr_columns"":606,""common"":{""operator_mul_calls"":25,""operator_columns"":606,""scalar_mul_calls"":50,""scalar_columns"":1212}}",3.445318538251968e-14,8.360822759194474e-11
13,2,24,6,2770,Previous map from this run only,64002,3.818158755863408e-14,3.829499280044701,7db5c18c9e17388bdbdccade550abe0955475c9c20ad41ddc0c6719e3627b937,True,True,26,1.2891018390655518,616,"{""full_mul_calls"":27,""full_columns"":616,""fr_mul_calls"":27,""fr_columns"":616,""common"":{""operator_mul_calls"":27,""operator_columns"":616,""scalar_mul_calls"":54,""scalar_columns"":1232}}","{""full_mul_calls"":28,""full_columns"":640,""fr_mul_calls"":28,""fr_columns"":640,""common"":{""operator_mul_calls"":28,""operator_columns"":640,""scalar_mul_calls"":56,""scalar_columns"":1280}}",3.5131013776494505e-14,9.352928137884593e-11
13,3,24,6,2770,Previous map from this run only,64003,3.3034255815866463e-14,3.871910970696106,c8045a78b1063dc79cb1f066aa37bb39a0a7b7165d3c3ed274626cd3ca9ac878,True,True,26,1.1255300045013428,616,"{""full_mul_calls"":27,""full_columns"":616,""fr_mul_calls"":27,""fr_columns"":616,""common"":{""operator_mul_calls"":27,""operator_columns"":616,""scalar_mul_calls"":54,""scalar_columns"":1232}}","{""full_mul_calls"":28,""full_columns"":640,""fr_mul_calls"":28,""fr_columns"":640,""common"":{""operator_mul_calls"":28,""operator_columns"":640,""scalar_mul_calls"":56,""scalar_columns"":1280}}",3.096504198056712e-14,9.667583320620597e-11
14,1,24,6,2777,Previous map from this run only,64001,3.9407173013382593e-14,3.913014811317587,eff01d916cebf7e57059f47c54add4b998163375bb6dafa4c99bedbd3e8744eb,True,True,22,1.0325250625610352,564,"{""full_mul_calls"":23,""full_columns"":564,""fr_mul_calls"":23,""fr_columns"":564,""common"":{""operator_mul_calls"":23,""operator_columns"":564,""scalar_mul_calls"":46,""scalar_columns"":1128}}","{""full_mul_calls"":24,""full_columns"":588,""fr_mul_calls"":24,""fr_columns"":588,""common"":{""operator_mul_calls"":24,""operator_columns"":588,""scalar_mul_calls"":48,""scalar_columns"":1176}}",2.7114581922063492e-14,9.362163365651751e-11
14,2,24,6,2770,Previous map from this run only,64002,3.994504648357636e-14,3.8200960205242103,b78c04943854edea15a3f0550c6734b7d9f245db11cc8dbf288a25bf8e99c80b,True,True,27,1.281562089920044,622,"{""full_mul_calls"":28,""full_columns"":622,""fr_mul_calls"":28,""fr_columns"":622,""common"":{""operator_mul_calls"":28,""operator_columns"":622,""scalar_mul_calls"":56,""scalar_columns"":1244}}","{""full_mul_calls"":29,""full_columns"":646,""fr_mul_calls"":29,""fr_columns"":646,""common"":{""operator_mul_calls"":29,""operator_columns"":646,""scalar_mul_calls"":58,""scalar_columns"":1292}}",2.98043860374046e-14,8.916581178073927e-11
14,3,24,6,2770,Previous map from this run only,64003,3.737191272827104e-14,3.909393768342477,a1eca06c79ad795b9cd11ac74b96085760b2cf93bcb33167c57ea4ed93952999,True,True,27,1.1212139129638672,622,"{""full_mul_calls"":28,""full_columns"":622,""fr_mul_calls"":28,""fr_columns"":622,""common"":{""operator_mul_calls"":28,""operator_columns"":622,""scalar_mul_calls"":56,""scalar_columns"":1244}}","{""full_mul_calls"":29,""full_columns"":646,""fr_mul_calls"":29,""fr_columns"":646,""common"":{""operator_mul_calls"":29,""operator_columns"":646,""scalar_mul_calls"":58,""scalar_columns"":1292}}",2.736711591730561e-14,9.94605874587867e-11
