pair,left,right,k_index,coordinate_fractional,band_index,left_eigenvalue_ha,right_eigenvalue_ha,left_occupation,right_occupation,group,occupation_classification_matches,raw_difference_ha,raw_difference_ev,raw_difference_mev,raw_difference_uev,global_reference_difference_ha,global_reference_difference_ev,global_reference_difference_mev,global_reference_difference_uev,mg_C_diagnostic_ha
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",9,-0.1526754567802844,-0.1526761307085705,1.0,1.0,occupied,True,6.739282860934726e-07,1.8338522894981467e-05,0.018338522894981467,18.338522894981466,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",10,-0.1526754540738851,-0.1526761280015587,1.0,1.0,occupied,True,6.739276735834299e-07,1.8338506227734115e-05,0.018338506227734114,18.338506227734115,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",11,0.01289785856550275,0.0128970115808736,8.580687427382264e-37,8.587958216429533e-37,empty,True,8.469846291495747e-07,2.3047625888198055e-05,0.023047625888198055,23.047625888198056,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",12,0.01289789966172025,0.01289705268702676,8.580334800831421e-37,8.587605205759242e-37,empty,True,8.469746934913758e-07,2.3047355525165197e-05,0.023047355525165198,23.047355525165198,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",13,0.03612563520711229,0.03612506958290312,7.011757047552132e-47,7.015724188936906e-47,empty,True,5.656242091714447e-07,1.539141882584173e-05,0.01539141882584173,15.39141882584173,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",14,0.03612568906869119,0.03612512350641319,7.011379393417266e-47,7.015345886662667e-47,empty,True,5.65562277995979e-07,1.5389733592705467e-05,0.015389733592705467,15.389733592705467,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",15,0.05633940577636218,0.05633885877809146,1.167072519354213e-55,1.167711080634126e-55,empty,True,5.469982707201337e-07,1.4884581220449238e-05,0.014884581220449238,14.884581220449238,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",16,0.05633945322140049,0.05633890628839116,1.167017148867316e-55,1.167655603648603e-55,empty,True,5.469330093335611e-07,1.4882805367652263e-05,0.014882805367652263,14.882805367652264,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",17,0.1085128386137523,0.108511834927392,2.561320112533339e-78,2.563892165145845e-78,empty,True,1.003686360301348e-06,2.731169721998283e-05,0.02731169721998283,27.31169721998283,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",18,0.1085128861676166,0.1085118824821915,2.561198314760482e-78,2.563770242667176e-78,empty,True,1.0036854251049832e-06,2.731167177199333e-05,0.027311671771993333,27.311671771993332,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",19,0.1346487519783162,0.1346481018109164,0.0,0.0,empty,True,6.501673997794111e-07,1.7691956239942698e-05,0.0176919562399427,17.691956239942698,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",20,0.1346487793424298,0.1346481292004225,0.0,0.0,empty,True,6.501420073135034e-07,1.7691265275745144e-05,0.017691265275745143,17.691265275745145,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",21,0.1565624054251009,0.1565616717766075,0.0,0.0,empty,True,7.336484934006293e-07,1.9963592522706567e-05,0.019963592522706568,19.963592522706566,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",22,0.1565624110495097,0.1565616773839848,0.0,0.0,empty,True,7.336655248879609e-07,1.996405597308669e-05,0.01996405597308669,19.96405597308669,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",23,0.1807384107151928,0.180737663327428,0.0,0.0,empty,True,7.473877648156435e-07,2.0337457143918886e-05,0.020337457143918887,20.337457143918886,,,,,
D40_minus_G40,D40,G40,3,"[-0.125,-0.0625,0.1875]",24,0.1807384179204424,0.1807376705382868,0.0,0.0,empty,True,7.473821556081006e-07,2.03373045096059e-05,0.0203373045096059,20.3373045096059,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",1,-3.290024812759157,-3.290026709683869,1.0,1.0,occupied,True,1.89692471197489e-06,5.1617951017094994e-05,0.051617951017094994,51.617951017094995,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",2,-3.290024812759157,-3.290026709683865,1.0,1.0,occupied,True,1.896924707978087e-06,5.1617950908336445e-05,0.051617950908336444,51.61795090833645,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",3,-1.661482194526152,-1.661484050124307,1.0,1.0,occupied,True,1.855598155131588e-06,5.049339811661541e-05,0.050493398116615414,50.49339811661541,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",4,-1.661482194526151,-1.661484050124304,1.0,1.0,occupied,True,1.855598152911142e-06,5.0493398056193997e-05,0.050493398056193996,50.493398056193996,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",5,-1.652770171047861,-1.652772022458752,1.0,1.0,occupied,True,1.8514108910405724e-06,5.037945685612086e-05,0.05037945685612086,50.37945685612086,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",6,-1.652770171047863,-1.652772022458749,1.0,1.0,occupied,True,1.8514108859335465e-06,5.0379456717151606e-05,0.050379456717151605,50.379456717151605,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",7,-1.652582860127211,-1.652584719435195,1.0,1.0,occupied,True,1.8593079840201199e-06,5.059434770340775e-05,0.05059434770340775,50.59434770340775,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",8,-1.652582860127212,-1.652584719435191,1.0,1.0,occupied,True,1.8593079791351386e-06,5.059434757048064e-05,0.05059434757048064,50.59434757048064,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",9,-0.1592118428248968,-0.1592125117318751,1.0,1.0,occupied,True,6.689069782794821e-07,1.820188614859501e-05,0.018201886148595012,18.201886148595012,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",10,-0.1592118428248964,-0.1592125117318731,1.0,1.0,occupied,True,6.689069766974143e-07,1.820188610554475e-05,0.01820188610554475,18.20188610554475,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",11,0.06051903453655466,0.06051854170658223,1.78610972879293e-57,1.786990194143389e-57,empty,True,4.928299724288321e-07,1.3410586733357118e-05,0.013410586733357117,13.410586733357118,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",12,0.06051903453655533,0.06051854170660355,1.786109728791762e-57,1.786990194105297e-57,empty,True,4.928299517786838e-07,1.3410586171437957e-05,0.013410586171437958,13.410586171437958,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",13,0.06083132204876959,0.06083081476879809,1.307023489620307e-57,1.307686684657375e-57,empty,True,5.072799715011289e-07,1.3803791239367452e-05,0.013803791239367452,13.803791239367452,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",14,0.06083132204877012,0.06083081476880585,1.307023489619564e-57,1.307686684647266e-57,empty,True,5.072799642708015e-07,1.380379104262022e-05,0.01380379104262022,13.80379104262022,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",15,0.06100904505050181,0.06100852929600227,1.094206458278776e-57,1.094770945739041e-57,empty,True,5.157544995387786e-07,1.4034394895052334e-05,0.014034394895052333,14.034394895052333,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",16,0.06100904505050186,0.0610085292960071,1.094206458278714e-57,1.094770945733752e-57,empty,True,5.157544947578807e-07,1.4034394764957475e-05,0.014034394764957474,14.034394764957474,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",17,0.06559032020495892,0.06558844253609487,1.120667440068698e-59,1.122773659200118e-59,empty,True,1.8776688640448347e-06,5.109397270157638e-05,0.05109397270157638,51.093972701576384,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",18,0.06559032020495906,0.06558844253610262,1.12066744006857e-59,1.122773659191406e-59,empty,True,1.877668856439807e-06,5.1093972494633034e-05,0.05109397249463303,51.093972494633036,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",19,0.102725762834677,0.1027253652005468,8.351393303400658e-76,8.354714762732516e-76,empty,True,3.976341302058817e-07,1.0820175901616947e-05,0.010820175901616947,10.820175901616947,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",20,0.102725762834677,0.1027253652005517,8.351393303401133e-76,8.354714762691913e-76,empty,True,3.976341253070226e-07,1.0820175768312199e-05,0.010820175768312198,10.820175768312199,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",21,0.1028721503747403,0.102871796870165,7.214124551368288e-76,7.216675228215907e-76,empty,True,3.5350457530669566e-07,9.619349538391973e-06,0.009619349538391973,9.619349538391972,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",22,0.1028721503747399,0.1028717968701708,7.214124551371364e-76,7.21667522817386e-76,empty,True,3.535045691033245e-07,9.619349369589645e-06,0.009619349369589645,9.619349369589646,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",23,0.253977433069235,0.2539770697253799,0.0,0.0,empty,True,3.63343855058762e-07,9.88708998010771e-06,0.00988708998010771,9.88708998010771,,,,,
C40_minus_G40,C40,G40,1,"[0.0,0.0,0.0]",24,0.253977433069588,0.2539770793794403,0.0,0.0,empty,True,3.536901476697274e-07,9.624399219639009e-06,0.009624399219639009,9.62439921963901,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",1,-3.2898472551603,-3.289849151959801,1.0,1.0,occupied,True,1.8967995010221728e-06,5.161454385349837e-05,0.051614543853498375,51.614543853498375,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",2,-3.289847255095959,-3.289849151895668,1.0,1.0,occupied,True,1.896799708855923e-06,5.161454950894283e-05,0.05161454950894283,51.61454950894283,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",3,-1.660653685231508,-1.660655539645817,1.0,1.0,occupied,True,1.8544143089993526e-06,5.0461184022255344e-05,0.05046118402225534,50.461184022255345,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",4,-1.660653551607777,-1.660655406012684,1.0,1.0,occupied,True,1.8544049069646462e-06,5.046092817985745e-05,0.05046092817985745,50.460928179857454,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",5,-1.652561569500306,-1.652563421914582,1.0,1.0,occupied,True,1.8524142759712703e-06,5.0406760351023474e-05,0.050406760351023476,50.40676035102347,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",6,-1.652561498277782,-1.652563350689304,1.0,1.0,occupied,True,1.8524115219520354e-06,5.0406685410342345e-05,0.05040668541034234,50.40668541034235,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",7,-1.648886232173403,-1.648888092242373,1.0,1.0,occupied,True,1.8600689699610484e-06,5.061505518577412e-05,0.05061505518577412,50.61505518577412,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",8,-1.648886136360748,-1.648887996428969,1.0,1.0,occupied,True,1.860068221004596e-06,5.061503480563081e-05,0.050615034805630815,50.61503480563081,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",9,-0.1526754567802835,-0.1526761307085706,1.0,1.0,occupied,True,6.739282871204288e-07,1.8338522922926372e-05,0.01833852292292637,18.338522922926373,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",10,-0.1526754540738832,-0.152676128001559,1.0,1.0,occupied,True,6.739276758038759e-07,1.833850628815553e-05,0.01833850628815553,18.33850628815553,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",11,0.01289785856551702,0.01289701158087318,8.58068742725996e-37,8.587958216433072e-37,empty,True,8.469846438409478e-07,2.3047626287970684e-05,0.023047626287970684,23.047626287970683,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",12,0.01289789966173457,0.01289705268702681,8.580334800708512e-37,8.587605205758755e-37,empty,True,8.469747077612111e-07,2.3047355913467197e-05,0.023047355913467196,23.047355913467197,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",13,0.03612563520719088,0.03612506958290297,7.011757047001006e-47,7.015724188937902e-47,empty,True,5.656242879070739e-07,1.5391420968347348e-05,0.015391420968347348,15.391420968347349,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",14,0.03612568906877164,0.03612512350641348,7.011379392853216e-47,7.015345886660574e-47,empty,True,5.655623581540814e-07,1.5389735773918552e-05,0.015389735773918552,15.389735773918552,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",15,0.05633940577630611,0.05633885877809071,1.167072519419641e-55,1.167711080634989e-55,empty,True,5.469982154032715e-07,1.4884579715200735e-05,0.014884579715200736,14.884579715200735,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",16,0.05633945322132376,0.05633890628839111,1.167017148956871e-55,1.167655603648619e-55,empty,True,5.469329326518446e-07,1.4882803281036458e-05,0.014882803281036458,14.882803281036457,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",17,0.108512838613757,0.1085118349273916,2.5613201125214e-78,2.563892165146938e-78,empty,True,1.0036863654083739e-06,2.7311697358952085e-05,0.027311697358952086,27.311697358952085,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",18,0.1085128861676239,0.1085118824821892,2.561198314741702e-78,2.563770242673005e-78,empty,True,1.0036854347084123e-06,2.7311672033315952e-05,0.027311672033315953,27.31167203331595,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",19,0.1346487519783786,0.1346481018109147,0.0,0.0,empty,True,6.501674639225463e-07,1.7691957985366325e-05,0.017691957985366324,17.691957985366326,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",20,0.1346487793424848,0.1346481292004228,0.0,0.0,empty,True,6.501420619919873e-07,1.769126676362249e-05,0.017691266763622492,17.69126676362249,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",21,0.1565624054251382,0.1565616717766078,0.0,0.0,empty,True,7.336485303988116e-07,1.9963593529478395e-05,0.019963593529478397,19.963593529478395,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",22,0.1565624110495092,0.1565616773839831,0.0,0.0,empty,True,7.336655260814506e-07,1.99640560055632e-05,0.0199640560055632,19.9640560055632,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",23,0.180738410715138,0.1807376633274277,0.0,0.0,empty,True,7.47387710303693e-07,2.0337455660573145e-05,0.020337455660573146,20.337455660573145,,,,,
C40_minus_G40,C40,G40,2,"[0.125,0.0625,-0.1875]",24,0.1807384179203844,0.1807376705382888,0.0,0.0,empty,True,7.473820956005461e-07,2.0337302876717157e-05,0.02033730287671716,20.337302876717157,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",1,-3.289847255160296,-3.289849151959801,1.0,1.0,occupied,True,1.8967995050189757e-06,5.161454396225692e-05,0.051614543962256926,51.614543962256924,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",2,-3.28984725509596,-3.289849151895663,1.0,1.0,occupied,True,1.8967997030827632e-06,5.161454935184715e-05,0.05161454935184715,51.61454935184715,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",3,-1.660653685231508,-1.660655539645819,1.0,1.0,occupied,True,1.854414310997754e-06,5.0461184076634615e-05,0.050461184076634615,50.461184076634616,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",4,-1.660653551607781,-1.660655406012684,1.0,1.0,occupied,True,1.8544049029678433e-06,5.04609280710989e-05,0.0504609280710989,50.460928071098905,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",5,-1.652561569500303,-1.652563421914583,1.0,1.0,occupied,True,1.8524142799680732e-06,5.0406760459782024e-05,0.05040676045978203,50.40676045978202,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",6,-1.652561498277786,-1.652563350689305,1.0,1.0,occupied,True,1.852411518843411e-06,5.040668532575236e-05,0.05040668532575236,50.40668532575236,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",7,-1.648886232173399,-1.648888092242374,1.0,1.0,occupied,True,1.8600689750680743e-06,5.061505532474337e-05,0.05061505532474337,50.61505532474337,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",8,-1.648886136360748,-1.648887996428971,1.0,1.0,occupied,True,1.8600682230029975e-06,5.0615034860010084e-05,0.05061503486001008,50.615034860010084,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",9,-0.1526754567802822,-0.1526761307085705,1.0,1.0,occupied,True,6.739282883139186e-07,1.8338522955402882e-05,0.01833852295540288,18.338522955402883,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",10,-0.1526754540738832,-0.1526761280015587,1.0,1.0,occupied,True,6.739276754985646e-07,1.8338506279847587e-05,0.018338506279847587,18.338506279847586,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",11,0.01289785856551723,0.0128970115808736,8.580687427258131e-37,8.587958216429533e-37,empty,True,8.469846436293116e-07,2.3047626282211768e-05,0.02304762628221177,23.04762628221177,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",12,0.01289789966173525,0.01289705268702676,8.580334800702659e-37,8.587605205759242e-37,empty,True,8.469747084915297e-07,2.3047355933340176e-05,0.023047355933340175,23.047355933340175,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",13,0.03612563520719068,0.03612506958290312,7.011757047002402e-47,7.015724188936906e-47,empty,True,5.656242875601292e-07,1.5391420958906502e-05,0.015391420958906502,15.391420958906503,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",14,0.03612568906877099,0.03612512350641319,7.011379392857699e-47,7.015345886662667e-47,empty,True,5.655623578001978e-07,1.538973576428889e-05,0.015389735764288889,15.389735764288888,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",15,0.05633940577630726,0.05633885877809146,1.167072519418282e-55,1.167711080634126e-55,empty,True,5.469982157987885e-07,1.48845797259633e-05,0.0148845797259633,14.8845797259633,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",16,0.05633945322132516,0.05633890628839116,1.167017148955229e-55,1.167655603648603e-55,empty,True,5.4693293399799e-07,1.488280331766694e-05,0.01488280331766694,14.882803317666939,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",17,0.1085128386137552,0.108511834927392,2.561320112526132e-78,2.563892165145845e-78,empty,True,1.0036863632018056e-06,2.7311697298908305e-05,0.027311697298908304,27.311697298908303,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",18,0.1085128861676228,0.1085118824821915,2.561198314744541e-78,2.563770242667176e-78,empty,True,1.0036854312944765e-06,2.7311671940418027e-05,0.027311671940418027,27.311671940418027,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",19,0.1346487519783812,0.1346481018109164,0.0,0.0,empty,True,6.501674647829692e-07,1.7691958008779623e-05,0.017691958008779624,17.691958008779622,,,,,
C40_minus_G40,C40,G40,3,"[-0.125,-0.0625,0.1875]",20,0.1346487793424853,0.1346481292004225,0.0,0.0,empty,True,6.50142062796899e-07,1.7691266785525255e-05,0.017691266785525257,17.691266785525254,,,,,
