k_fractional,band,occupation,before_ha,after_ha,raw_delta_ha,before_gamma_reference_ha,after_gamma_reference_ha,gamma_reference_delta_ha
"[0, -0.5, 0]",4,2.0,0.1880333390581639,0.1880325245503207,-8.145078431998076e-07,-0.045080640506197395,-0.04508063272364998,7.78254741207185e-09
"[0, -0.5, 0]",5,0.0,0.2819168397447402,0.2819160060514299,-8.336933102759403e-07,0.04880286018037888,0.04880284877745922,-1.1402919664060818e-08
"[0, -0.5, 0]",6,0.0,0.348448878413314,0.3484484847373795,-3.9367593451800076e-07,0.1153348988489527,0.1153353274634088,4.286144560938787e-07
"[0, -0.5, 0]",7,0.0,0.3484489850348851,0.3484485934925076,-3.915423774647486e-07,0.11533500547052378,0.11533543621853692,4.3074801314713085e-07
"[0, -0.5, 0]",8,0.0,0.5001597985932129,0.5001597288093736,-6.978383926270482e-08,0.2670458190288516,0.26704657153540295,7.525065513491747e-07
"[0, -0.5, -0.5]",1,2.0,-0.05611541968684874,-0.05611636614967688,-9.464628281455334e-07,-0.28922939925121005,-0.2892295234236476,-1.241724375544706e-07
"[0, -0.5, -0.5]",2,2.0,-0.05611529826189712,-0.05611604715802647,-7.488961293461438e-07,-0.2892292778262584,-0.2892292044319972,7.339426122410231e-08
"[0, -0.5, -0.5]",3,2.0,0.1254158945272,0.1254151463367441,-7.48190455895914e-07,-0.1076980850371613,-0.10769801093722658,7.409993471596543e-08
"[0, -0.5, -0.5]",4,2.0,0.1254159318867731,0.1254152221936579,-7.096931152195118e-07,-0.1076980476775882,-0.1076979350803128,1.1259727539236764e-07
"[0, -0.5, -0.5]",5,0.0,0.2483785549024295,0.2483782003703744,-3.545320551023856e-07,0.015264575338068187,0.015265043096403696,4.6775833550949386e-07
"[0, -0.5, -0.5]",6,0.0,0.2483786407545891,0.2483783204583247,-3.202962643999996e-07,0.01526466119022779,0.015265163184354003,5.019941262118799e-07
"[0, -0.5, -0.5]",7,0.0,0.5970165158557901,0.5970151944780171,-1.3213777729781384e-06,0.36390253629142877,0.3639020372040464,-4.990873823662589e-07
"[0, -0.5, -0.5]",8,0.0,0.5970165506254022,0.5970152524054706,-1.2982199315558773e-06,0.36390257106104085,0.3639020951314999,-4.7592954094399786e-07
"[-0.5, 0, 0]",1,2.0,-0.1224939763242766,-0.1224947414626734,-7.651383968076964e-07,-0.3556079558886379,-0.3556078987366441,5.715199380418312e-08
"[-0.5, 0, 0]",2,2.0,-0.02778957533605234,-0.02779030232965982,-7.269936074805194e-07,-0.26090355490041367,-0.26090345960363054,9.529678313136003e-08
"[-0.5, 0, 0]",3,2.0,0.1880332843533423,0.1880324673641359,-8.169892063980555e-07,-0.04508069521101901,-0.0450806899098348,5.301184213823973e-09
"[-0.5, 0, 0]",4,2.0,0.1880333871644165,0.1880325156516519,-8.715127645941845e-07,-0.0450805923999448,-0.045080641622318784,-4.9222373982305e-08
"[-0.5, 0, 0]",5,0.0,0.2819169475965957,0.2819160810919802,-8.665046155043044e-07,0.048802968032234384,0.04880292381800949,-4.421422489242488e-08
"[-0.5, 0, 0]",6,0.0,0.3484489176230002,0.3484485508495218,-3.6677347836633345e-07,0.11533493805863887,0.11533539357555112,4.55516912245546e-07
"[-0.5, 0, 0]",7,0.0,0.3484490206590079,0.3484485998625911,-4.2079641682235547e-07,0.1153350410946466,0.11533544258862038,4.01493973789524e-07
"[-0.5, 0, 0]",8,0.0,0.5001599027522428,0.5001598113436379,-9.1408604907528e-08,0.26704592318788145,0.26704665406966716,7.308817857043515e-07
"[-0.5, 0, -0.5]",1,2.0,-0.05611547084317127,-0.05611633269483131,-8.61851660038937e-07,-0.28922945040753256,-0.289229489968802,-3.956126942705751e-08
"[-0.5, 0, -0.5]",2,2.0,-0.0561152494636715,-0.05611608086592203,-8.314022505243046e-07,-0.28922922902803283,-0.2892292381398927,-9.111859877730666e-09
"[-0.5, 0, -0.5]",3,2.0,0.1254158839952137,0.1254151347483322,-7.492468814818132e-07,-0.10769809556914761,-0.10769802252563848,7.30435091300663e-08
"[-0.5, 0, -0.5]",4,2.0,0.1254159587410115,0.1254152339509444,-7.247900671025764e-07,-0.10769802082334981,-0.1076979233230263,9.750032350930304e-08
"[-0.5, 0, -0.5]",5,0.0,0.2483785169715019,0.2483782247738721,-2.9219762978649477e-07,0.015264537407140594,0.015265067499901419,5.300927608253847e-07
"[-0.5, 0, -0.5]",6,0.0,0.2483786566005807,0.2483782981052343,-3.5849534640863823e-07,0.015264677036219393,0.015265140831263596,4.6379504420324125e-07
"[-0.5, 0, -0.5]",7,0.0,0.5970164926320344,0.5970152062967591,-1.2863352752967572e-06,0.3639025130676731,0.3639020490227884,-4.640448846848777e-07
"[-0.5, 0, -0.5]",8,0.0,0.5970165907906123,0.5970152524512895,-1.3383393228094675e-06,0.363902611226251,0.3639020951773188,-5.160489321975881e-07
"[-0.5, -0.5, 0]",1,2.0,-0.05611538720370172,-0.05611631410138498,-9.268976832593756e-07,-0.28922936676806305,-0.28922947137535565,-1.0460729260586277e-07
"[-0.5, -0.5, 0]",2,2.0,-0.0561153320944254,-0.05611609813188756,-7.660374621576427e-07,-0.28922931165878674,-0.28922925540585825,5.625292848199237e-08
"[-0.5, -0.5, 0]",3,2.0,0.125415901303315,0.1254151515844284,-7.497188866112392e-07,-0.1076980782610463,-0.1076980056895423,7.257150400064027e-08
"[-0.5, -0.5, 0]",4,2.0,0.1254159343185167,0.1254152083857949,-7.259327217956635e-07,-0.10769804524584461,-0.1076979488881758,9.635766881621599e-08
"[-0.5, -0.5, 0]",5,0.0,0.2483785879083041,0.2483782491126874,-3.387956167000272e-07,0.015264608343942804,0.015265091838716716,4.834947739118522e-07
"[-0.5, -0.5, 0]",6,0.0,0.2483785957862836,0.2483782846558342,-3.111304494041178e-07,0.015264616221922295,0.015265127381863502,5.111599412077616e-07
"[-0.5, -0.5, 0]",7,0.0,0.5970165308400989,0.5970152137519811,-1.3170881177915206e-06,0.36390255127573756,0.3639020564780104,-4.947977271796411e-07
"[-0.5, -0.5, 0]",8,0.0,0.5970165484819093,0.5970152308597676,-1.3176221417277034e-06,0.363902568917548,0.3639020735857969,-4.95331751115824e-07
"[-0.5, -0.5, -0.5]",1,2.0,-0.1224940460822532,-0.1224947850731101,-7.389908568966597e-07,-0.35560802564661453,-0.3556079423470808,8.329953371521981e-08
"[-0.5, -0.5, -0.5]",2,2.0,-0.02778942965469825,-0.0277902141510171,-7.844963188473331e-07,-0.2609034092190596,-0.2609033714249878,3.7794071761076964e-08
"[-0.5, -0.5, -0.5]",3,2.0,0.1880332391179924,0.1880324185235948,-8.205943975991836e-07,-0.045080740446368894,-0.04508073875037588,1.6959930126958511e-09
"[-0.5, -0.5, -0.5]",4,2.0,0.1880333752735034,0.1880325340223816,-8.412511217914531e-07,-0.04508060429085792,-0.0450806232515891,-1.8960731179573642e-08
"[-0.5, -0.5, -0.5]",5,0.0,0.2819168635735547,0.2819160518471062,-8.117264485019149e-07,0.048802884009193415,0.048802894573135525,1.0563942109964586e-08
"[-0.5, -0.5, -0.5]",6,0.0,0.3484488684374592,0.348448495815895,-3.726215642152475e-07,0.1153348888730979,0.11533533854192429,4.4966882639663197e-07
"[-0.5, -0.5, -0.5]",7,0.0,0.3484490405667803,0.3484486158177217,-4.247490585918001e-07,0.11533506100241897,0.11533545854375099,3.9754133202007935e-07
"[-0.5, -0.5, -0.5]",8,0.0,0.5001598436200523,0.5001597589983169,-8.462173539669493e-08,0.267045864055691,0.2670466017243462,7.376686552151845e-07
