kpoint_index,k_fractional,band,occupation,dftk_ha,qe_ha,delta_ha,dftk_global_reference_ha,qe_global_reference_ha,global_reference_delta_ha,independent_C_residual_ha
11,"[0, -0.5, -0.5]",8,0.0,0.5404743636457042,0.5898776317906727,-0.049403268144968426,0.36618067862365494,0.3661807089157155,-3.0292060582137736e-08,-5.354895325493381e-07
12,"[0, -0.5, -0.25]",1,2.0,-0.16577799111486655,-0.1163747501779251,-0.04940324093694144,-0.3400716761369158,-0.3400716730528822,-3.0840335840665034e-09,-5.082815055651446e-07
12,"[0, -0.5, -0.25]",2,2.0,-0.06105442528778587,-0.01165117462673055,-0.04940325066105532,-0.23534811030983516,-0.23534809750168764,-1.2808147514808965e-08,-5.180056194403759e-07
12,"[0, -0.5, -0.25]",3,2.0,0.04304099109180496,0.09244424209902488,-0.04940325100721992,-0.13125269393024433,-0.13125268077593222,-1.3154312111796074e-08,-5.183517840443019e-07
12,"[0, -0.5, -0.25]",4,2.0,0.09292725433184443,0.1423304900317237,-0.04940323569987928,-0.08136643069020486,-0.08136643284323339,2.1530285332360677e-09,-5.030444434062087e-07
12,"[0, -0.5, -0.25]",5,0.0,0.22607393356494013,0.2754771935135485,-0.04940325994860836,0.051780248542890844,0.05178027063859139,-2.2095700547009045e-08,-5.272931724864538e-07
12,"[0, -0.5, -0.25]",6,0.0,0.3342239377246653,0.3836271966675637,-0.049403258942898376,0.15993025270261602,0.15993027379260658,-2.108999055949745e-08,-5.262874624989422e-07
12,"[0, -0.5, -0.25]",7,0.0,0.3816702257568444,0.4310734801931078,-0.04940325443626342,0.2073765407347951,0.20737655731815072,-1.6583355605392924e-08,-5.217808275448377e-07
12,"[0, -0.5, -0.25]",8,0.0,0.38971700217444605,0.4391202578028817,-0.04940325562843567,0.21542331715239676,0.21542333492792462,-1.7775527855201645e-08,-5.229729997946464e-07
13,"[0, -0.25, 0]",1,2.0,-0.23643877387469345,-0.1870355278526935,-0.04940324602199994,-0.4107324588967427,-0.41073245072765063,-8.169092069465478e-09,-5.133665640644214e-07
13,"[0, -0.25, 0]",2,2.0,0.028906426758933495,0.07830967725815582,-0.049403250499222326,-0.1453872582631158,-0.14538724561680128,-1.264631452335685e-08,-5.178437864489238e-07
13,"[0, -0.25, 0]",3,2.0,0.1462633696869159,0.1956665946037471,-0.04940322491683122,-0.028030315335133393,-0.028030328271209992,1.2936076598801804e-08,-4.92261395340643e-07
13,"[0, -0.25, 0]",4,2.0,0.14626336968692077,0.195666606018815,-0.049403236331894224,-0.02803031533512851,-0.0280303168561421,1.521013592853393e-09,-5.036764583465914e-07
13,"[0, -0.25, 0]",5,0.0,0.2444496715195766,0.2938529277481047,-0.049403256228528064,0.07015598649752733,0.07015600487314758,-1.837562024764594e-08,-5.235730921870907e-07
13,"[0, -0.25, 0]",6,0.0,0.30128095352197853,0.3506842115485872,-0.049403258026608665,0.12698726849992925,0.1269872886736301,-2.0173700848724607e-08,-5.253711727881694e-07
13,"[0, -0.25, 0]",7,0.0,0.3012809535219875,0.3506842130677815,-0.049403259545794,0.12698726849993824,0.12698729019282443,-2.16928861818122e-08,-5.26890358121257e-07
13,"[0, -0.25, 0]",8,0.0,0.42218359041654613,0.4715868407820932,-0.04940325036554705,0.24788990539449685,0.24788991790713608,-1.2512639230299882e-08,-5.177101111697446e-07
14,"[0, -0.25, 0.25]",1,2.0,-0.19062042886866642,-0.141217185753197,-0.049403243115469425,-0.3649141138907157,-0.3649141086281541,-5.262561608709859e-09,-5.104600335481546e-07
14,"[0, -0.25, 0.25]",2,2.0,-0.02782465043786405,0.02157859880720511,-0.049403249245069156,-0.20211833545991334,-0.202118324067752,-1.139216135315202e-08,-5.16589633278719e-07
14,"[0, -0.25, 0.25]",3,2.0,0.0348361299176713,0.08423938181075628,-0.04940325189308498,-0.139457555104378,-0.13945754106420083,-1.4040177159779788e-08,-5.192376491061634e-07
14,"[0, -0.25, 0.25]",4,2.0,0.12534476120328966,0.1747479899846256,-0.049403228781335934,-0.04894892381875962,-0.048948932890331504,9.071571882568463e-09,-4.961259000568763e-07
14,"[0, -0.25, 0.25]",5,0.0,0.2606778939887558,0.3100811535414559,-0.049403259552700085,0.08638420896670651,0.08638423066649878,-2.1699792268625728e-08,-5.268972642080705e-07
14,"[0, -0.25, 0.25]",6,0.0,0.34818177698854197,0.3975850409604913,-0.04940326397194933,0.17388809196649269,0.1738881180855342,-2.6119041512950858e-08,-5.313165134523956e-07
14,"[0, -0.25, 0.25]",7,0.0,0.3593710591516826,0.4087743012996889,-0.04940324214800629,0.18507737412963332,0.1850773784247318,-4.295098471329695e-09,-5.094925704107744e-07
14,"[0, -0.25, 0.25]",8,0.0,0.3950264397758725,0.444429701849279,-0.049403262073406506,0.2207327547538232,0.2207327789743219,-2.4220498689997427e-08,-5.294179706294422e-07
15,"[0, -0.25, -0.5]",1,2.0,-0.16577799111487115,-0.1163747476095683,-0.049403243505302855,-0.34007167613692046,-0.3400716704845254,-5.652395052013759e-09,-5.108498669775807e-07
15,"[0, -0.25, -0.5]",2,2.0,-0.06105442528777433,-0.01165118206209766,-0.04940324322567667,-0.2353481103098236,-0.23534810493705477,-5.372768840938846e-09,-5.105702407942614e-07
